test/test_comparison_utils.py	7
test/test_compile_benchmark_util.py	1
test/test_content_store.py	4
test/test_custom_ops.py	277
test/test_dataloader.py	179
test/test_decomp.py	2
test/test_deploy.py	1
test/test_dynamic_shapes.py	327
test/test_file_check.py	2
test/test_flop_counter.py	22
test/test_function_schema.py	15
test/test_functional_autograd_benchmark.py	2
test/test_functional_optim.py	4
test/test_functionalization.py	112
test/test_futures.py	22
test/test_fx_experimental.py	49
test/test_fx_passes.py	53
test/test_fx_reinplace_pass.py	12
test/test_hop_infra.py	3
test/test_hub.py	20
test/test_import_stats.py	2
test/test_itt.py	1
test/test_jit.py	2278
test/test_jit_autocast.py	54
test/test_jit_fuser_te.py	209
test/test_nestedtensor.py	52
test/test_sparse_semi_structured.py	42
test/test_stateless.py	50
test/test_subclass.py	100
test/test_sympy_utils.py	209
test/test_tensorexpr_pybind.py	17
test/test_tensorboard.py	50
test/test_transformers.py	237
test/xpu/test_fusion.py	4
test/test_testing.py	108
test/dynamo/test_repros.py	306
test/dynamo/test_einops.py	3
test/dynamo/test_exc.py	10
test/dynamo/test_error_messages.py	41
test/dynamo/test_exceptions.py	47
test/dynamo/test_export_mutations.py	5
test/dynamo/test_flat_apply.py	4
test/dynamo/test_aot_autograd.py	48
test/dynamo/test_frame_init.py	1
test/dynamo/test_functions.py	455
test/dynamo/test_model_output.py	18
test/dynamo/test_export.py	184
test/dynamo/test_modules.py	131
test/dynamo/test_nops.py	4
test/dynamo/test_optimizers.py	3
test/dynamo/test_modes.py	24
test/dynamo/test_pgo.py	9
test/dynamo/test_pre_dispatch.py	3
test/dynamo/test_precompile_context.py	2
test/dynamo/test_profiler.py	11
test/dynamo/test_python_autograd.py	5
test/dynamo/test_python_dispatcher.py	6
test/dynamo/test_package.py	41
test/dynamo/test_recompile_ux.py	10
test/dynamo/test_recompiles.py	17
test/dynamo/test_reconstruct.py	16
test/dynamo/test_reorder_logs.py	14
test/dynamo/test_fx_graph_runnable.py	13
test/export/test_functionalized_assertions.py	2
test/export/test_lift_unlift.py	5
test/export/test_package.py	4
test/export/test_pass_infra.py	5
test/export/test_passes.py	25
test/export/test_export_strict.py	397
test/export/test_export_with_inline_and_install.py	397
test/export/test_retraceability.py	794
test/inductor/test_codegen_triton.py	1
test/inductor/test_combo_kernels.py	20
test/inductor/test_compile.py	8
test/inductor/test_aot_inductor_arrayref.py	276
test/inductor/test_fuzzer.py	11
test/inductor/test_fx_fusion.py	4
test/inductor/test_fxir_backend.py	25
test/inductor/test_gpu_cpp_wrapper.py	246
test/inductor/test_torchinductor.py	926
test/inductor/test_triton_heuristics.py	10
test/inductor/test_triton_syntax.py	1
test/inductor/test_triton_wrapper.py	1
test/lazy/test_bindings.py	1
test/inductor/test_unbacked_symints.py	25
test/lazy/test_debug_util.py	1
test/lazy/test_functionalization.py	2
test/lazy/test_generator.py	2
test/lazy/test_reuse_ir.py	4
test/lazy/test_ts_opinfo.py	5
test/lazy/test_step_closures.py	4
test/nn/test_dropout.py	4
test/nn/test_embedding.py	23
test/nn/test_lazy_modules.py	59
test/nn/test_init.py	30
test/nn/test_load_state_dict.py	27
test/nn/test_module_hooks.py	53
test/nn/test_packed_sequence.py	12
test/nn/test_multihead_attention.py	7
test/nn/test_parametrization.py	56
test/nn/test_pruning.py	34
test/profiler/test_kineto.py	1
test/test_accelerator.py	10
test/test_ao_sparsity.py	88
test/test_appending_byte_serializer.py	3
test/test_autoload.py	1
test/inductor/test_triton_kernels.py	359
test/test_mkl_verbose.py	2
test/test_model_exports_to_core_aten.py	1
test/test_mkldnn_verbose.py	2
test/test_module_tracker.py	3
test/test_mkldnn_fusion.py	8
test/test_monitor.py	6
test/test_namedtensor.py	88
test/test_native_functions.py	11
test/test_package.py	137
test/test_out_dtype_op.py	12
test/test_per_overload_api.py	3
test/test_prims.py	4
test/test_pruning_op.py	2
test/test_proxy_tensor.py	173
test/test_pytree.py	98
test/test_public_bindings.py	4
test/inductor/test_inplace_padding.py	9
test/export/test_schema.py	5
test/benchmark_utils/test_benchmark_utils.py	9
test/export/test_serialize.py	98
test/export/test_serdes.py	794
test/export/test_swap.py	18
test/export/test_tools.py	2
test/export/test_torchbind.py	70
test/export/test_tree_utils.py	2
test/export/test_unflatten.py	27
test/export/test_sparse.py	203
test/export/test_upgrader.py	6
test/export/test_unflatten_training_ir.py	27
test/export/test_verifier.py	10
test/functorch/test_ac_knapsack.py	15
test/functorch/test_ac_logging.py	4
test/functorch/test_parsing.py	12
test/functorch/test_rearrange.py	10
test/functorch/test_vmap.py	231
test/inductor/test_helion_kernels.py	2
test/inductor/test_inductor_annotations.py	2
test/inductor/test_indexing.py	21
test/inductor/test_inductor_freezing.py	48
test/inductor/test_inplacing_pass.py	22
test/inductor/test_multi_kernel.py	19
test/inductor/test_op_completeness.py	5
test/inductor/test_kernel_benchmark.py	18
test/test_optim.py	219
test/xpu/test_gemm.py	69
test/distributions/test_distributions.py	230
test/dynamo/test_fake_distributed.py	1
test/functorch/test_memory_efficient_fusion.py	22
test/inductor/test_benchmark_fusion.py	6
test/inductor/test_distributed_patterns.py	20
test/inductor/test_max_autotune.py	132
test/nn/test_convolution.py	47
test/nn/test_pooling.py	22
test/test_autocast.py	20
test/test_cpp_api_parity.py	488
test/test_cpp_extensions_aot_ninja.py	21
test/test_cpp_extensions_aot_no_ninja.py	21
test/test_cpp_extensions_jit.py	34
test/test_cpp_extensions_mtia_backend.py	5
test/test_cpp_extensions_open_device_registration.py	3
test/test_cpp_extensions_stream_and_event.py	1
test/test_dispatch.py	32
test/test_extension_utils.py	2
test/test_fake_tensor.py	262
test/test_fx.py	589
test/test_jit_disabled.py	3
test/test_mobile_optimizer.py	7
test/test_multiprocessing.py	42
test/test_multiprocessing_spawn.py	31
test/test_namedtuple_return_api.py	3
test/test_nn.py	1024
test/test_openreg.py	41
test/test_overrides.py	1467
test/test_python_dispatch.py	98
test/test_show_pickle.py	1
test/test_tensorexpr.py	74
test/test_torch.py	226
test/test_transformers_privateuse1.py	3
test/test_utils.py	51
test/test_serialization.py	201
test/test_schema_check.py	36
test/test_set_default_mobile_cpu_allocator.py	2
test/test_sparse.py	43
test/xpu/test_conv.py	68
test/inductor/test_padding.py	31
test/distributions/test_constraints.py	136
test/dynamo/test_base_output.py	6
test/dynamo/test_base_hop.py	11
test/dynamo/test_callback.py	4
test/dynamo/test_buffers_override.py	2
test/dynamo/test_bytecode_utils.py	20
test/dynamo/test_compile.py	17
test/dynamo/test_compiler_bisector.py	7
test/dynamo/test_comptime.py	12
test/dynamo/test_config.py	5
test/dynamo/test_deque_reconstruct.py	3
test/dynamo/test_deviceguard.py	4
test/dynamo/test_ctx_manager.py	98
test/dynamo/test_dicts.py	105
test/functorch/test_eager_transforms.py	29
test/functorch/test_logging.py	1
test/functorch/test_dims.py	72
test/functorch/test_minifier.py	5
test/inductor/test_compile_worker.py	4
test/inductor/test_compiled_autograd.py	796
test/inductor/test_custom_lowering.py	5
test/inductor/test_custom_post_grad_passes.py	6
test/inductor/test_cutlass_evt.py	8
test/inductor/test_debug_trace.py	3
test/inductor/test_decompose_mem_bound_mm.py	36
test/inductor/test_dependencies.py	5
test/inductor/test_efficient_conv_bn_eval.py	2
test/inductor/test_extension_backend.py	1
test/inductor/test_external_callables.py	3
test/inductor/test_ordered_set.py	401
test/inductor/test_provenance_tracing.py	5
test/inductor/test_pattern_matcher.py	45
test/inductor/test_quantization.py	2
test/inductor/test_scatter_optimization.py	8
test/inductor/test_smoke.py	3
test/inductor/test_snode_runtime.py	22
test/inductor/test_split_cat_fx_aten_passes.py	5
test/inductor/test_split_cat_fx_passes.py	11
test/inductor/test_static_cuda_launcher.py	18
test/inductor/test_subgraph_choice.py	2
test/inductor/test_select_algorithm.py	20
test/inductor/test_torchbind.py	16
test/inductor/test_compiled_optimizers.py	298
test/test_jit_llga_fuser.py	52
test/test_legacy_vmap.py	95
test/test_license.py	2
test/inductor/test_torchinductor_strided_blocks.py	297
test/test_numba_integration.py	8
test/test_openmp.py	2
test/test_sparse_csr.py	1
test/test_type_hints.py	1
test/test_type_info.py	5
test/test_xpu.py	69
test/test_typing.py	18
