test/test_cuda.py	234
test/inductor/test_torchinductor.py	875
test/inductor/test_torchinductor_codegen_dynamic_shapes.py	810
test/inductor/test_compile_subprocess.py	812
test/profiler/test_profiler.py	78
test/dynamo/test_repros.py	301
test/dynamo/test_functions.py	463
test/inductor/test_inductor_freezing.py	24
test/dynamo/test_exc.py	10
test/test_transformers.py	3272
test/test_custom_ops.py	277
test/inductor/test_fused_attention.py	46
test/test_foreach.py	3576
test/inductor/test_static_cuda_launcher.py	17
test/inductor/test_triton_kernels.py	346
test/dynamo/test_error_messages.py	40
test/dynamo/test_dicts.py	51
test/dynamo/test_einops.py	3
test/test_fx_experimental.py	721
test/dynamo/test_reorder_logs.py	14
test/test_public_bindings.py	4
test/inductor/test_torchinductor_opinfo.py	3609
test/dynamo/test_dynamic_shapes.py	1900
test/inductor/test_torchinductor_dynamic_shapes.py	865
test/dynamo/test_misc.py	574
test/dynamo/test_verify_correctness.py	4
test/dynamo/test_skip_non_tensor.py	8
test/dynamo/test_recompiles.py	16
test/test_functionalization.py	112
test/test_tensorexpr_pybind.py	17
test/inductor/test_mkldnn_pattern_matcher.py	289
test/dynamo/test_config.py	5
test/dynamo/test_pre_dispatch.py	3
test/test_binary_ufuncs.py	12862
test/inductor/test_codegen_triton.py	1
test/nn/test_parametrization.py	58
test/test_functionalization_of_rng_ops.py	1
test/test_ops_fwd_gradients.py	3189
test/test_set_default_mobile_cpu_allocator.py	2
test/inductor/test_aot_inductor_arrayref.py	275
test/test_functional_optim.py	4
test/nn/test_lazy_modules.py	59
test/test_shape_ops.py	97
test/test_ops_gradients.py	5379
test/lazy/test_debug_util.py	1
test/test_model_exports_to_core_aten.py	1
test/test_functional_autograd_benchmark.py	2
test/nn/test_pruning.py	34
test/test_mkldnn.py	86
test/inductor/test_inductor_annotations.py	2
test/test_xnnpack_integration.py	12
test/inductor/test_combo_kernels.py	20
test/dynamo/test_frame_init.py	1
test/inductor/test_codecache.py	207
test/test_proxy_tensor.py	3611
test/export/test_cpp_serdes.py	386
test/dynamo/test_deque_reconstruct.py	3
test/inductor/test_debug_trace.py	3
test/dynamo/test_base_output.py	6
test/inductor/test_cpu_cpp_wrapper.py	263
test/functorch/test_aotdispatch.py	2134
test/test_decomp.py	9005
test/test_jit_fuser_te.py	6855
test/torch_np/numpy_tests/core/test_multiarray.py	859
test/test_compile_benchmark_util.py	1
test/higher_order_ops/test_invoke_quant.py	14
test/torch_np/numpy_tests/core/test_einsum.py	50
test/lazy/test_bindings.py	1
test/test_numba_integration.py	8
test/test_type_promotion.py	423
test/torch_np/numpy_tests/core/test_numeric.py	273
test/test_jit_llga_fuser.py	107
test/test_sparse.py	3054
test/functorch/test_dims.py	72
test/profiler/test_record_function.py	4
test/profiler/test_kineto.py	1
test/functorch/test_ac_logging.py	4
test/test_flop_counter.py	22
test/test_autoload.py	1
test/test_hop_infra.py	3
test/test_appending_byte_serializer.py	3
test/test_legacy_vmap.py	124
test/torch_np/test_unary_ufuncs.py	42
test/torch_np/test_dtype.py	44
test/test_hub.py	20
test/functorch/test_logging.py	1
test/test_quantization.py	1317
test/test_utils_filelock.py	2
test/torch_np/test_basic.py	453
test/torch_np/test_nep50_examples.py	1573
test/test_deploy.py	1
test/torch_np/test_random.py	41
test/test_typing.py	18
test/functorch/test_ac_knapsack.py	15
test/torch_np/test_ufuncs_basic.py	371
test/distributions/test_constraints.py	136
test/torch_np/numpy_tests/lib/test_histograms.py	60
test/torch_np/numpy_tests/linalg/test_linalg.py	268
test/test_vulkan.py	1
test/torch_np/numpy_tests/lib/test_shape_base_.py	73
test/test_jit_autocast.py	54
test/torch_np/numpy_tests/lib/test_twodim_base.py	34
test/torch_np/numpy_tests/fft/test_pocketfft.py	79
test/torch_np/test_ndarray_methods.py	342
test/torch_np/numpy_tests/lib/test_index_tricks.py	47
test/profiler/test_profiler_tree.py	10
test/torch_np/numpy_tests/fft/test_helper.py	8
test/torch_np/test_scalars_0D_arrays.py	33
test/torch_np/test_reductions.py	966
test/torch_np/numpy_tests/lib/test_arraypad.py	9
test/profiler/test_torch_tidy.py	22
test/profiler/test_execution_trace.py	12
test/lazy/test_ts_opinfo.py	292
test/test_torch.py	1043
test/test_fake_tensor.py	278
test/test_utils.py	6034
test/test_overrides.py	1467
test/test_nn.py	2198
test/test_cpp_api_parity.py	488
test/test_cpp_extensions_open_device_registration.py	10
test/test_tensor_creation_ops.py	641
test/nn/test_convolution.py	599
test/test_native_mha.py	28
test/functorch/test_memory_efficient_fusion.py	22
test/nn/test_pooling.py	105
test/test_cpp_extensions_jit.py	32
test/inductor/test_flex_attention.py	635
test/test_spectral_ops.py	281
test/inductor/test_benchmark_fusion.py	6
test/inductor/test_distributed_patterns.py	20
test/test_show_pickle.py	1
test/test_fx.py	1259
test/test_multiprocessing.py	42
test/test_namedtuple_return_api.py	3
test/test_autocast.py	20
test/test_tensorexpr.py	74
test/test_autograd_fallback.py	28
test/test_transformers_privateuse1.py	3
test/test_dispatch.py	32
test/test_mobile_optimizer.py	7
test/test_sort_and_select.py	113
test/test_multiprocessing_spawn.py	31
test/test_cpp_extensions_aot_no_ninja.py	21
test/test_cpp_extensions_aot_ninja.py	21
test/test_cpp_extensions_mtia_backend.py	5
test/test_cpp_extensions_stream_and_event.py	1
test/test_reductions.py	4565
test/test_python_dispatch.py	116
test/distributions/test_distributions.py	229
test/test_openreg.py	34
test/test_jit_disabled.py	3
