sep=/t
test/dynamo/test_hooks.py	34	34
test/test_optim.py	219	966
test/functorch/test_control_flow.py	1315	1314
test/export/test_draft_export.py	21	21
test/dynamo/test_guard_manager.py	31	31
test/test_openmp.py	2	2
test/functorch/test_minifier.py	5	5
test/inductor/test_efficient_conv_bn_eval.py	2	1
test/test_weak.py	39	39
test/dynamo/test_trace_rules.py	7	7
test/test_dynamic_shapes.py	327	324
test/test_pytree.py	98	98
test/export/test_lift_unlift.py	5	5
test/test_fx_passes.py	53	53
test/test_out_dtype_op.py	12	12
test/test_type_hints.py	1	1
test/test_itt.py	1	1
test/export/test_sparse.py	203	203
test/test_sparse_semi_structured.py	42	42
test/test_fx_reinplace_pass.py	12	12
test/test_monitor.py	6	6
test/higher_order_ops/test_invoke_subgraph.py	66	63
test/test_stateless.py	50	50
test/functorch/test_vmap.py	231	2122
test/test_logging.py	1	1
test/functorch/test_vmap_registrations.py	1717	1717
test/test_subclass.py	100	100
test/test_numpy_interop.py		42
test/test_utils_config_module.py	22	22
test/test_meta.py	20	40815
test/test_namedtensor.py	88	88
test/torch_np/test_binary_ufuncs.py	38	38
test/test_futures.py	22	22
test/test_type_info.py	5	5
test/test_segment_reductions.py		74
test/test_sympy_utils.py	209	209
test/profiler/test_memory_profiler.py		33
test/test_file_check.py	2	2
test/test_masked.py		194
test/test_module_tracker.py	3	3
test/torch_np/numpy_tests/core/test_scalarinherit.py	3	3
test/profiler/test_cpp_thread.py		6
test/test_indexing.py		89
test/test_sparse_csr.py	1	4709
test/higher_order_ops/test_with_effects.py	18	18
test/test_dlpack.py		118
test/lazy/test_functionalization.py	2	2
test/cpp_extensions/libtorch_agnostic_extension/test/test_libtorch_agnostic.py		8
test/test_unary_ufuncs.py		24601
test/torch_np/numpy_tests/lib/test_function_base.py	505	505
test/torch_np/numpy_tests/core/test_indexing.py	67	67
test/test_prims.py	4	24
test/torch_np/numpy_tests/lib/test_type_check.py	50	50
test/torch_np/numpy_tests/core/test_shape_base.py	119	119
test/torch_np/numpy_tests/core/test_scalarmath.py	186	186
test/torch_np/numpy_tests/core/test_dtype.py	102	102
test/torch_np/numpy_tests/core/test_getlimits.py	17	17
test/nn/test_load_state_dict.py	27	27
test/nn/test_init.py	30	30
test/torch_np/numpy_tests/core/test_dlpack.py	53	53
test/lazy/test_generator.py	2	2
test/test_package.py	137	137
test/torch_np/numpy_tests/core/test_numerictypes.py	34	34
test/torch_np/numpy_tests/core/test_scalar_methods.py	77	77
test/torch_np/numpy_tests/lib/test_arraysetops.py	62	62
test/torch_np/test_function_base.py	1	1
test/torch_np/numpy_tests/core/test_scalar_ctors.py	65	65
test/test_jit.py	2278	2458
test/test_dataloader.py	179	185
test/distributed/test_dynamo_distributed.py		60
test/distributed/tensor/test_convolution_ops.py		3
test/distributed/tensor/debug/test_op_coverage.py		1
test/distributed/tensor/parallel/test_micro_pipeline_tp.py		45
test/distributed/tensor/test_dtensor_compile.py		40
test/distributed/checkpoint/test_dedup_tensors.py		1
test/distributed/test_c10d_functional_native.py		32
test/inductor/test_aot_inductor.py	833	833
test/inductor/test_snode_runtime.py	22	22
test/inductor/test_kernel_benchmark.py	18	18
test/inductor/test_cudagraph_trees.py		143
test/inductor/test_gpu_cpp_wrapper.py	246	292
test/inductor/test_best_config.py	1	1
test/inductor/test_triton_heuristics.py	10	10
test/inductor/test_remote_cache.py		3
test/inductor/test_kernel_optimization.py	1	1
test/inductor/test_subgraph_choice.py	2	2
test/inductor/test_pad_mm.py		18
test/inductor/test_analysis.py	2	50
test/inductor/test_cudacodecache.py		3
test/inductor/test_aot_inductor_custom_ops.py		35
test/distributed/test_inductor_collectives.py		57
test/distributed/tensor/test_common_rules.py		10
test/distributed/_tools/test_mod_tracker.py		4
test/distributed/flight_recorder/test_fr_analysis.py		4
test/distributed/checkpoint/test_nested_dict.py		2
test/distributed/pipelining/test_schedule_multiproc.py		33
test/distributed/_tools/test_sac_ilp.py		4
test/distributed/_composable/test_contract.py		5
test/distributed/_shard/sharded_tensor/test_logger.py		1
test/distributed/tensor/test_dtensor.py		35
test/distributed/checkpoint/test_hf_storage.py		5
test/distributed/pipelining/test_unflatten.py		2
test/distributed/pipelining/test_microbatch.py		4
test/distributed/checkpoint/_experimental/test_checkpoint_reader.py		7
test/distributed/fsdp/test_fsdp_fx.py		1
test/distributed/tensor/test_experimental_ops.py		3
test/distributed/checkpoint/_experimental/test_builder.py		4
test/distributed/tensor/test_api.py		8
test/distributed/checkpoint/_experimental/test_checkpointer.py		4
test/distributed/checkpoint/_experimental/test_checkpoint_writer.py		8
test/distributed/checkpoint/test_fsspec.py		3
test/distributed/checkpoint/e2e/test_fsdp_ep.py		1
test/distributed/tensor/debug/test_comm_mode_features.py		4
test/distributed/tensor/test_attention.py		4
test/distributed/_tools/test_fsdp2_mem_tracker.py		3
test/inductor/test_pattern_matcher.py	45	45
test/inductor/test_torchinductor_strided_blocks.py	297	297
test/inductor/test_cooperative_reductions.py		163
test/inductor/test_cuda_repro.py		78
test/inductor/test_triton_syntax.py	1	1
test/inductor/test_inductor_utils.py		2
test/inductor/test_inplace_padding.py	9	9
test/inductor/test_online_softmax.py		30
test/inductor/test_metrics.py	6	6
test/inductor/test_memory.py	7	6
test/inductor/test_profiler.py		7
test/inductor/test_triton_wrapper.py	1	1
test/inductor/test_coordinate_descent_tuner.py	5	5
test/inductor/test_perf.py		66
test/onnx/test_models_quantized_onnxruntime.py		14
test/onnx/test_custom_ops.py		3
test/onnx/test_models_onnxruntime.py		78
test/onnx/test_utility_funs.py		739
test/onnx/test_pytorch_onnx_onnxruntime.py		50388
test/onnx/exporter/test_building.py		8
test/onnx/exporter/test_tensors.py		1
test/onnx/exporter/test_verification.py		6
test/onnx/exporter/test_dynamic_shapes.py		15
test/onnx/exporter/test_core.py		40
test/onnx/exporter/test_capture_strategies.py		4
test/onnx/exporter/test_ir_passes.py		4
test/onnx/exporter/test_hf_models_e2e.py		2
test/onnx/test_lazy_import.py		2
test/onnx/test_fx_type_promotion.py		2
test/onnx/exporter/test_api.py		24
test/onnx/test_onnxscript_runtime.py		2
test/onnx/test_fx_passes.py		2
test/onnx/exporter/test_small_models_e2e.py		37
test/onnx/internal/test_registraion.py		40
test/onnx/ops/test_ops.py		47
test/onnx/test_pytorch_jit_onnx.py		8
test/onnx/test_onnx_opset.py		13
test/onnx/test_symbolic_helper.py		5
test/onnx/torchlib/test_ops.py		14
test/onnx/test_pytorch_onnx_shape_inference.py		26
test/onnx/test_verification.py		12
test/onnx/test_autograd_funs.py		7
test/onnx/test_pytorch_onnx_no_runtime.py		47
test/onnx/test_op_consistency.py		960
test/dynamo/test_activation_checkpointing.py		31
test/dynamo/cpython/3_13/test_unittest/test_assertions.py		35
test/distributed/checkpoint/test_fsdp_tp_checkpoint_conversion.py		1
test/distributed/test_c10d_common.py		27
test/distributed/tensor/test_xla_integration.py		3
test/distributed/_tools/test_runtime_estimator.py		2
test/distributed/checkpoint/_experimental/test_types.py		3
test/distributed/checkpoint/test_format_utils.py		3
test/distributed/_composable/test_composability/test_pp_composability.py		11
test/distributed/_tools/test_fake_collectives.py		1
test/distributed/_composable/test_checkpoint.py		6
test/distributed/checkpoint/test_state_dict_stager.py		10
test/distributed/tensor/experimental/test_register_sharding.py		2
test/distributed/_tools/test_mem_tracker.py		3
test/distributed/checkpoint/fsdp/test_fsdp_dsd.py		6
test/distributed/tensor/parallel/test_tp_style.py		9
test/dynamo/cpython/3_13/test_generator_stop.py		2
test/dynamo/cpython/3_13/test_exception_variations.py		15
test/dynamo/cpython/3_13/test_int_literal.py		6
test/dynamo/cpython/3_13/test_with.py		51
test/dynamo/cpython/3_13/test_contextlib.py		91
test/dynamo/cpython/3_13/test_ordered_dict.py		295
test/dynamo/cpython/3_13/test_itertools.py		139
test/dynamo/cpython/3_13/test_raise.py		37
test/dynamo/cpython/3_13/test_userlist.py		51
test/dynamo/cpython/3_13/test_numeric_tower.py		9
test/dynamo/cpython/3_13/test_baseexception.py		11
test/dynamo/cpython/3_13/test_int.py		46
test/dynamo/cpython/3_13/test_generators.py		43
test/dynamo/cpython/3_13/test_operator.py		106
test/dynamo/cpython/3_13/test_userdict.py		25
test/dynamo/cpython/3_13/test_exceptions.py		102
test/dynamo/cpython/3_13/test_sort.py		21
test/dynamo/cpython/3_13/test_set.py		623
test/dynamo/cpython/3_13/test_sys.py		79
test/dynamo/cpython/3_13/test_iter.py		57
test/dynamo/cpython/3_13/test_bool.py		31
test/dynamo/cpython/3_13/test_cmath.py		33
test/dynamo/cpython/3_13/test_math.py		84
test/dynamo/cpython/3_13/test_dict.py		112
test/dynamo/cpython/3_13/test_list.py		65
test/dynamo/cpython/3_13/test_float.py		50
test/dynamo/cpython/3_13/test_complex.py		35
test/dynamo/cpython/3_13/test_tuple.py		36
test/distributed/checkpoint/test_consolidate_hf_safetensors.py		2
test/distributed/pipelining/test_transformer.py		2
test/distributed/tensor/test_dtensor_ops.py		670
test/distributed/test_nvshmem_triton.py		11
test/distributed/pipelining/test_backward.py		8
test/distributed/checkpoint/_experimental/test_barriers.py		2
test/distributed/_tools/test_sac_estimator.py		2
test/distributed/pipelining/test_pipe.py		3
test/distributed/test_compute_comm_reordering.py		8
test/test_jit_fuser_legacy.py		50
test/inductor/test_multi_kernel.py	19	19
test/inductor/test_move_constructors_to_cuda.py		7
test/inductor/test_aot_inductor_package.py	80	80
test/dynamo/test_list.py	39
test/dynamo/test_sets.py	124
test/torch_np/test_indexing.py	5
test/typing/test_python_operators.py	318
test/inductor/test_loop_ordering.py	44
test/inductor/test_memory_planning.py	3
test/inductor/test_xpu_basic.py	4
test/xpu/test_fusion.py	4
test/dynamo/test_fx_graph_runnable.py	13
test/inductor/test_fxir_backend.py	25
test/test_accelerator.py	10
test/export/test_upgrader.py	6
test/inductor/test_inplacing_pass.py	22
test/xpu/test_gemm.py	69
test/dynamo/test_fake_distributed.py	1
test/inductor/test_max_autotune.py	132
test/xpu/test_conv.py	68
test/inductor/test_padding.py	31
test/inductor/test_dependencies.py	5
test/inductor/test_quantization.py	2
test/inductor/test_scatter_optimization.py	8
test/inductor/test_smoke.py	3
test/inductor/test_split_cat_fx_passes.py	11
test/inductor/test_select_algorithm.py	20
test/test_xpu.py	69
